"ÈÕÆÚ","Æ·ÖÖ","½»ÊÕÁ¿","µ¥Î»"
"2013-08-22","îÜ","0.0","¶Ö"
"2013-08-22","î÷","1.0","¹«½ï"
"2013-08-22","²»Ðâ¸Ö","2185.0","¶Ö"
"2013-08-21","µç½âÄø","489.0","¶Ö"
"2013-08-21","Îý","0.0","¶Ö"
"2013-08-21","îÜ","0.0","¶Ö"
"2013-08-21","î÷","0.0","¹«½ï"
"2013-08-21","²»Ðâ¸Ö","535.0","¶Ö"
"2013-08-20","µç½âÄø","30.0","¶Ö"
"2013-08-20","Îý","0.0","¶Ö"
"2013-08-20","îÜ","0.0","¶Ö"
"2013-08-20","î÷","0.0","¹«½ï"
"2013-08-20","²»Ðâ¸Ö","1320.0","¶Ö"
"2013-08-19","µç½âÄø","0.0","¶Ö"
"2013-08-19","Îý","4.0","¶Ö"
"2013-08-19","îÜ","0.0","¶Ö"
"2013-08-19","î÷","1.7","¹«½ï"
"2013-08-19","²»Ðâ¸Ö","195.0","¶Ö"
"2013-08-16","µç½âÄø","0.0","¶Ö"
"2013-08-16","Îý","2.0","¶Ö"
"2013-08-16","îÜ","0.0","¶Ö"
"2013-08-16","î÷","0.0","¹«½ï"
"2013-08-16","²»Ðâ¸Ö","845.0","¶Ö"
"2013-08-15","µç½âÄø","84.0","¶Ö"
"2013-08-15","Îý","5.0","¶Ö"
"2013-08-15","îÜ","0.0","¶Ö"
"2013-08-15","î÷","0.0","¹«½ï"
"2013-08-15","²»Ðâ¸Ö","30.0","¶Ö"
"2013-08-14","µç½âÄø","0.0","¶Ö"
"2013-08-14","Îý","1.0","¶Ö"
"2013-08-14","îÜ","0.0","¶Ö"
"2013-08-14","î÷","1.0","¹«½ï"
"2013-08-14","²»Ðâ¸Ö","155.0","¶Ö"
"2013-08-13","µç½âÄø","42.0","¶Ö"
"2013-08-13","Îý","5.0","¶Ö"
"2013-08-13","îÜ","0.0","¶Ö"
"2013-08-13","î÷","7.8","¹«½ï"
"2013-08-13","²»Ðâ¸Ö","195.0","¶Ö"
"2013-08-12","µç½âÄø","3.0","¶Ö"
"2013-08-12","Îý","23.0","¶Ö"
"2013-08-12","îÜ","0.0","¶Ö"
"2013-08-12","î÷","0.7","¹«½ï"
"2013-08-12","²»Ðâ¸Ö","40.0","¶Ö"
"2013-08-09","µç½âÄø","39.0","¶Ö"
"2013-08-09","Îý","0.0","¶Ö"
"2013-08-09","îÜ","0.0","¶Ö"
"2013-08-09","î÷","0.0","¹«½ï"
"2013-08-09","²»Ðâ¸Ö","1305.0","¶Ö"
"2013-08-08","µç½âÄø","0.0","¶Ö"
"2013-08-08","Îý","1.0","¶Ö"
"2013-08-08","îÜ","0.0","¶Ö"
"2013-08-08","î÷","0.0","¹«½ï"
"2013-08-08","²»Ðâ¸Ö","75.0","¶Ö"
"2013-08-07","µç½âÄø","90.0","¶Ö"
"2013-08-07","Îý","0.0","¶Ö"
"2013-08-07","îÜ","0.0","¶Ö"
"2013-08-07","î÷","0.0","¹«½ï"
"2013-08-07","²»Ðâ¸Ö","370.0","¶Ö"
"2013-08-06","µç½âÄø","42.0","¶Ö"
"2013-08-06","Îý","3.0","¶Ö"
"2013-08-06","îÜ","0.0","¶Ö"
"2013-08-06","î÷","0.0","¹«½ï"
"2013-08-06","²»Ðâ¸Ö","30.0","¶Ö"
"2013-08-05","µç½âÄø","0.0","¶Ö"
"2013-08-05","Îý","0.0","¶Ö"
"2013-08-05","îÜ","0.0","¶Ö"
"2013-08-05","î÷","4.9","¹«½ï"
"2013-08-05","²»Ðâ¸Ö","5.0","¶Ö"
"2013-08-02","µç½âÄø","9.0","¶Ö"
"2013-08-02","Îý","1.0","¶Ö"
"2013-08-02","îÜ","3.75","¶Ö"
"2013-08-02","î÷","0.0","¹«½ï"
"2013-08-02","²»Ðâ¸Ö","195.0","¶Ö"
"2013-08-01","µç½âÄø","63.0","¶Ö"
"2013-08-01","Îý","0.0","¶Ö"
"2013-08-01","îÜ","0.0","¶Ö"
"2013-08-01","î÷","1.0","¹«½ï"
"2013-07-31","µç½âÄø","6.0","¶Ö"
"2013-07-31","Îý","0.0","¶Ö"
"2013-07-31","îÜ","0.5","¶Ö"
"2013-07-31","î÷","1.0","¹«½ï"
"2013-07-31","²»Ðâ¸Ö","70.0","¶Ö"
"2013-07-30","µç½âÄø","3.0","¶Ö"
"2013-07-30","Îý","0.0","¶Ö"
"2013-07-30","îÜ","0.0","¶Ö"
"2013-07-30","î÷","0.0","¹«½ï"
"2013-07-30","²»Ðâ¸Ö","340.0","¶Ö"
"2013-07-29","µç½âÄø","69.0","¶Ö"
"2013-07-29","Îý","0.0","¶Ö"
"2013-07-29","îÜ","1.0","¶Ö"
"2013-07-29","î÷","5.0","¹«½ï"
"2013-07-29","²»Ðâ¸Ö","30.0","¶Ö"
"2013-07-26","µç½âÄø","12.0","¶Ö"
"2013-07-26","Îý","0.0","¶Ö"
"2013-07-26","îÜ","0.0","¶Ö"
"2013-07-26","î÷","0.0","¹«½ï"
"2013-07-26","²»Ðâ¸Ö","85.0","¶Ö"
"2013-07-25","µç½âÄø","0.0","¶Ö"
"2013-07-25","Îý","0.0","¶Ö"
"2013-07-25","îÜ","2.5","¶Ö"
"2013-07-25","î÷","0.0","¹«½ï"
"2013-07-25","²»Ðâ¸Ö","1060.0","¶Ö"
"2013-07-24","µç½âÄø","0.0","¶Ö"
"2013-07-24","Îý","0.0","¶Ö"
"2013-07-24","îÜ","0.0","¶Ö"
"2013-07-24","î÷","1.0","¹«½ï"
"2013-07-23","µç½âÄø","498.0","¶Ö"
"2013-07-23","Îý","0.0","¶Ö"
"2013-07-23","îÜ","0.0","¶Ö"
"2013-07-23","î÷","1.0","¹«½ï"
"2013-07-23","²»Ðâ¸Ö","495.0","¶Ö"
"2013-07-19","µç½âÄø","0.0","¶Ö"
"2013-07-19","Îý","0.0","¶Ö"
"2013-07-19","îÜ","0.5","¶Ö"
"2013-07-19","î÷","0.0","¹«½ï"
"2013-07-19","²»Ðâ¸Ö","105.0","¶Ö"
"2013-07-18","µç½âÄø","0.0","¶Ö"
"2013-07-18","Îý","0.0","¶Ö"
"2013-07-18","îÜ","0.0","¶Ö"
"2013-07-18","î÷","2.0","¹«½ï"
"2013-07-17","²»Ðâ¸Ö","40.0","¶Ö"
"2013-07-16","µç½âÄø","0.0","¶Ö"
"2013-07-16","Îý","0.0","¶Ö"
"2013-07-16","îÜ","0.5","¶Ö"
"2013-07-16","î÷","2.2","¹«½ï"
"2013-07-16","²»Ðâ¸Ö","2770.0","¶Ö"
"2013-07-15","µç½âÄø","0.0","¶Ö"
"2013-07-15","Îý","0.0","¶Ö"
"2013-07-15","îÜ","1.5","¶Ö"
"2013-07-15","î÷","0.0","¹«½ï"
"2013-07-12","²»Ðâ¸Ö","260.0","¶Ö"
"2013-07-11","µç½âÄø","21.0","¶Ö"
"2013-07-11","Îý","0.0","¶Ö"
"2013-07-11","îÜ","20.25","¶Ö"
"2013-07-11","î÷","0.0","¹«½ï"
"2013-07-11","²»Ðâ¸Ö","10.0","¶Ö"
"2013-07-10","µç½âÄø","0.0","¶Ö"
"2013-07-10","Îý","103.0","¶Ö"
"2013-07-10","îÜ","0.0","¶Ö"
"2013-07-10","î÷","1.9","¹«½ï"
"2013-07-10","²»Ðâ¸Ö","20.0","¶Ö"
"2013-07-09","µç½âÄø","0.0","¶Ö"
"2013-07-09","Îý","0.0","¶Ö"
"2013-07-09","îÜ","1.0","¶Ö"
"2013-07-09","î÷","1.0","¹«½ï"
"2013-07-08","µç½âÄø","0.0","¶Ö"
"2013-07-08","Îý","3.0","¶Ö"
"2013-07-08","îÜ","1.0","¶Ö"
"2013-07-08","î÷","2.1","¹«½ï"
"2013-07-08","²»Ðâ¸Ö","205.0","¶Ö"
"2013-07-05","µç½âÄø","0.0","¶Ö"
"2013-07-05","Îý","0.0","¶Ö"
"2013-07-05","îÜ","2.0","¶Ö"
"2013-07-05","î÷","1.4","¹«½ï"
"2013-07-04","µç½âÄø","0.0","¶Ö"
"2013-07-04","Îý","0.0","¶Ö"
"2013-07-04","îÜ","0.0","¶Ö"
"2013-07-04","î÷","1.0","¹«½ï"
"2013-07-04","²»Ðâ¸Ö","185.0","¶Ö"
"2013-07-03","µç½âÄø","0.0","¶Ö"
"2013-07-03","Îý","0.0","¶Ö"
"2013-07-03","îÜ","2.0","¶Ö"
"2013-07-03","î÷","0.0","¹«½ï"
"2013-07-03","²»Ðâ¸Ö","20.0","¶Ö"
"2013-07-02","µç½âÄø","0.0","¶Ö"
"2013-07-02","Îý","0.0","¶Ö"
"2013-07-02","îÜ","0.0","¶Ö"
"2013-07-02","î÷","2.5","¹«½ï"
"2013-07-02","²»Ðâ¸Ö","215.0","¶Ö"
"2013-07-01","µç½âÄø","0.0","¶Ö"
"2013-07-01","Îý","0.0","¶Ö"
"2013-07-01","îÜ","0.0","¶Ö"
"2013-07-01","î÷","1.0","¹«½ï"
"2013-07-01","²»Ðâ¸Ö","45.0","¶Ö"
"2013-06-28","²»Ðâ¸Ö","10.0","¶Ö"
"2013-06-27","²»Ðâ¸Ö","10.0","¶Ö"
"2013-06-26","²»Ðâ¸Ö","50.0","¶Ö"
"2013-06-25","²»Ðâ¸Ö","2245.0","¶Ö"
"2013-06-24","µç½âÄø","645.0","¶Ö"
"2013-06-24","Îý","6.0","¶Ö"
"2013-06-24","îÜ","0.0","¶Ö"
"2013-06-24","î÷","0.0","¹«½ï"
"2013-06-24","²»Ðâ¸Ö","325.0","¶Ö"
"2013-06-21","µç½âÄø","645.0","¶Ö"
"2013-06-21","Îý","1.0","¶Ö"
"2013-06-21","îÜ","0.0","¶Ö"
"2013-06-21","î÷","2.2","¹«½ï"
"2013-06-21","²»Ðâ¸Ö","795.0","¶Ö"
"2013-06-20","µç½âÄø","0.0","¶Ö"
"2013-06-20","Îý","0.0","¶Ö"
"2013-06-20","îÜ","1.0","¶Ö"
"2013-06-20","î÷","0.0","¹«½ï"
"2013-06-20","²»Ðâ¸Ö","690.0","¶Ö"
"2013-06-19","²»Ðâ¸Ö","125.0","¶Ö"
"2013-06-18","µç½âÄø","0.0","¶Ö"
"2013-06-18","Îý","5.0","¶Ö"
"2013-06-18","îÜ","1.0","¶Ö"
"2013-06-18","î÷","1.0","¹«½ï"
"2013-06-18","²»Ðâ¸Ö","1950.0","¶Ö"
"2013-06-14","µç½âÄø","0.0","¶Ö"
"2013-06-14","Îý","265.0","¶Ö"
"2013-06-14","îÜ","0.0","¶Ö"
"2013-06-14","î÷","3.0","¹«½ï"
"2013-06-14","²»Ðâ¸Ö","35.0","¶Ö"
"2013-06-11","µç½âÄø","0.0","¶Ö"
"2013-06-11","Îý","0.0","¶Ö"
"2013-06-11","îÜ","3.5","¶Ö"
"2013-06-11","î÷","0.0","¹«½ï"
"2013-06-10","µç½âÄø","0.0","¶Ö"
"2013-06-10","Îý","7.0","¶Ö"
"2013-06-10","îÜ","0.0","¶Ö"
"2013-06-10","î÷","0.0","¹«½ï"
"2013-06-07","µç½âÄø","0.0","¶Ö"
"2013-06-07","Îý","5.0","¶Ö"
"2013-06-07","îÜ","2.0","¶Ö"
"2013-06-07","î÷","2.0","¹«½ï"
"2013-06-06","µç½âÄø","90.0","¶Ö"
"2013-06-06","Îý","25.0","¶Ö"
"2013-06-06","îÜ","0.0","¶Ö"
"2013-06-06","î÷","0.0","¹«½ï"
"2013-06-06","²»Ðâ¸Ö","150.0","¶Ö"
"2013-06-04","µç½âÄø","0.0","¶Ö"
"2013-06-04","Îý","1.0","¶Ö"
"2013-06-04","îÜ","0.0","¶Ö"
"2013-06-04","î÷","2.1","¹«½ï"
"2013-06-03","µç½âÄø","0.0","¶Ö"
"2013-06-03","Îý","6.0","¶Ö"
"2013-06-03","îÜ","1.0","¶Ö"
"2013-06-03","î÷","0.0","¹«½ï"
"2013-05-31","²»Ðâ¸Ö","10.0","¶Ö"
"2013-05-30","µç½âÄø","0.0","¶Ö"
"2013-05-30","Îý","1.0","¶Ö"
"2013-05-30","îÜ","0.0","¶Ö"
"2013-05-30","î÷","0.0","¹«½ï"
"2013-05-30","²»Ðâ¸Ö","140.0","¶Ö"
"2013-05-29","µç½âÄø","0.0","¶Ö"
"2013-05-29","Îý","15.0","¶Ö"
"2013-05-29","îÜ","1.0","¶Ö"
"2013-05-29","î÷","0.0","¹«½ï"
"2013-05-29","²»Ðâ¸Ö","35.0","¶Ö"
"2013-05-28","µç½âÄø","0.0","¶Ö"
"2013-05-28","Îý","8.0","¶Ö"
"2013-05-28","îÜ","0.0","¶Ö"
"2013-05-28","î÷","0.0","¹«½ï"
"2013-05-28","²»Ðâ¸Ö","35.0","¶Ö"
"2013-05-27","µç½âÄø","0.0","¶Ö"
"2013-05-27","Îý","15.0","¶Ö"
"2013-05-27","îÜ","0.0","¶Ö"
"2013-05-27","î÷","2.5","¹«½ï"
"2013-05-27","²»Ðâ¸Ö","85.0","¶Ö"
"2013-05-24","µç½âÄø","0.0","¶Ö"
"2013-05-24","Îý","8.0","¶Ö"
"2013-05-24","îÜ","0.0","¶Ö"
"2013-05-24","î÷","0.0","¹«½ï"
"2013-05-24","²»Ðâ¸Ö","5.0","¶Ö"
"2013-05-23","µç½âÄø","0.0","¶Ö"
"2013-05-23","Îý","2.0","¶Ö"
"2013-05-23","îÜ","1.5","¶Ö"
"2013-05-23","î÷","1.0","¹«½ï"
"2013-05-23","²»Ðâ¸Ö","5.0","¶Ö"
"2013-05-22","µç½âÄø","0.0","¶Ö"
"2013-05-22","Îý","0.0","¶Ö"
"2013-05-22","îÜ","0.5","¶Ö"
"2013-05-22","î÷","0.0","¹«½ï"
"2013-05-21","µç½âÄø","2028.0","¶Ö"
"2013-05-21","Îý","0.0","¶Ö"
"2013-05-21","îÜ","0.0","¶Ö"
"2013-05-21","î÷","3.0","¹«½ï"
"2013-05-21","²»Ðâ¸Ö","10.0","¶Ö"
"2013-05-20","²»Ðâ¸Ö","105.0","¶Ö"
"2013-05-17","µç½âÄø","111.0","¶Ö"
"2013-05-17","Îý","1.0","¶Ö"
"2013-05-17","îÜ","0.0","¶Ö"
"2013-05-17","î÷","0.0","¹«½ï"
"2013-05-16","µç½âÄø","48.0","¶Ö"
"2013-05-16","Îý","0.0","¶Ö"
"2013-05-16","îÜ","0.0","¶Ö"
"2013-05-16","î÷","0.0","¹«½ï"
"2013-05-16","²»Ðâ¸Ö","1015.0","¶Ö"
"2013-05-15","µç½âÄø","60.0","¶Ö"
"2013-05-15","Îý","0.0","¶Ö"
"2013-05-15","îÜ","0.0","¶Ö"
"2013-05-15","î÷","4.0","¹«½ï"
"2013-05-15","²»Ðâ¸Ö","85.0","¶Ö"
"2013-05-14","µç½âÄø","3.0","¶Ö"
"2013-05-14","Îý","3.0","¶Ö"
"2013-05-14","îÜ","0.0","¶Ö"
"2013-05-14","î÷","0.0","¹«½ï"
"2013-05-13","µç½âÄø","291.0","¶Ö"
"2013-05-13","Îý","0.0","¶Ö"
"2013-05-13","îÜ","39.25","¶Ö"
"2013-05-13","î÷","0.0","¹«½ï"
"2013-05-10","µç½âÄø","60.0","¶Ö"
"2013-05-10","Îý","21.0","¶Ö"
"2013-05-10","îÜ","0.0","¶Ö"
"2013-05-10","î÷","0.0","¹«½ï"
"2013-05-09","²»Ðâ¸Ö","40.0","¶Ö"
"2013-05-08","µç½âÄø","0.0","¶Ö"
"2013-05-08","Îý","0.0","¶Ö"
"2013-05-08","îÜ","0.0","¶Ö"
"2013-05-08","î÷","1.1","¹«½ï"
"2013-05-07","µç½âÄø","39.0","¶Ö"
"2013-05-07","Îý","10.0","¶Ö"
"2013-05-07","îÜ","0.0","¶Ö"
"2013-05-07","î÷","1.6","¹«½ï"
"2013-05-06","µç½âÄø","0.0","¶Ö"
"2013-05-06","Îý","11.0","¶Ö"
"2013-05-06","îÜ","0.0","¶Ö"
"2013-05-06","î÷","2.2","¹«½ï"
"2013-05-06","²»Ðâ¸Ö","50.0","¶Ö"
"2013-05-02","µç½âÄø","0.0","¶Ö"
"2013-05-02","Îý","1.0","¶Ö"
"2013-05-02","îÜ","0.0","¶Ö"
"2013-05-02","î÷","0.0","¹«½ï"
"2013-05-02","²»Ðâ¸Ö","45.0","¶Ö"
"2013-04-26","µç½âÄø","144.0","¶Ö"
"2013-04-26","Îý","0.0","¶Ö"
"2013-04-26","îÜ","0.0","¶Ö"
"2013-04-26","î÷","0.0","¹«½ï"
"2013-04-25","µç½âÄø","0.0","¶Ö"
"2013-04-25","Îý","0.0","¶Ö"
"2013-04-25","îÜ","0.0","¶Ö"
"2013-04-25","î÷","2.0","¹«½ï"
"2013-04-25","²»Ðâ¸Ö","130.0","¶Ö"
"2013-04-24","µç½âÄø","0.0","¶Ö"
"2013-04-24","Îý","4.0","¶Ö"
"2013-04-24","îÜ","0.0","¶Ö"
"2013-04-24","î÷","0.0","¹«½ï"
"2013-04-23","µç½âÄø","1131.0","¶Ö"
"2013-04-23","Îý","10.0","¶Ö"
"2013-04-23","îÜ","2.0","¶Ö"
"2013-04-23","î÷","0.0","¹«½ï"
"2013-04-22","µç½âÄø","0.0","¶Ö"
"2013-04-22","Îý","10.0","¶Ö"
"2013-04-22","îÜ","2.5","¶Ö"
"2013-04-22","î÷","0.0","¹«½ï"
"2013-04-22","²»Ðâ¸Ö","690.0","¶Ö"
"2013-04-19","µç½âÄø","0.0","¶Ö"
"2013-04-19","Îý","2.0","¶Ö"
"2013-04-19","îÜ","0.0","¶Ö"
"2013-04-19","î÷","0.0","¹«½ï"
"2013-04-18","µç½âÄø","192.0","¶Ö"
"2013-04-18","Îý","8.0","¶Ö"
"2013-04-18","îÜ","0.0","¶Ö"
"2013-04-18","î÷","2.0","¹«½ï"
"2013-04-18","²»Ðâ¸Ö","140.0","¶Ö"
"2013-04-17","µç½âÄø","0.0","¶Ö"
"2013-04-17","Îý","31.0","¶Ö"
"2013-04-17","îÜ","0.0","¶Ö"
"2013-04-17","î÷","0.0","¹«½ï"
"2013-04-17","²»Ðâ¸Ö","10.0","¶Ö"
"2013-04-16","µç½âÄø","0.0","¶Ö"
"2013-04-16","Îý","50.0","¶Ö"
"2013-04-16","îÜ","0.0","¶Ö"
"2013-04-16","î÷","0.0","¹«½ï"
"2013-04-16","²»Ðâ¸Ö","1025.0","¶Ö"
"2013-04-15","µç½âÄø","0.0","¶Ö"
"2013-04-15","Îý","20.0","¶Ö"
"2013-04-15","îÜ","0.0","¶Ö"
"2013-04-15","î÷","0.0","¹«½ï"
"2013-04-15","²»Ðâ¸Ö","460.0","¶Ö"
"2013-04-12","µç½âÄø","0.0","¶Ö"
"2013-04-12","Îý","10.0","¶Ö"
"2013-04-12","îÜ","0.0","¶Ö"
"2013-04-12","î÷","0.0","¹«½ï"
"2013-04-12","²»Ðâ¸Ö","65.0","¶Ö"
"2013-04-11","µç½âÄø","0.0","¶Ö"
"2013-04-11","Îý","12.0","¶Ö"
"2013-04-11","îÜ","0.0","¶Ö"
"2013-04-11","î÷","3.0","¹«½ï"
"2013-04-11","²»Ðâ¸Ö","555.0","¶Ö"
"2013-04-10","µç½âÄø","0.0","¶Ö"
"2013-04-10","Îý","20.0","¶Ö"
"2013-04-10","îÜ","0.5","¶Ö"
"2013-04-10","î÷","0.0","¹«½ï"
"2013-04-10","²»Ðâ¸Ö","85.0","¶Ö"
"2013-04-09","µç½âÄø","0.0","¶Ö"
"2013-04-09","Îý","31.0","¶Ö"
"2013-04-09","îÜ","0.5","¶Ö"
"2013-04-09","î÷","1.0","¹«½ï"
"2013-04-08","µç½âÄø","60.0","¶Ö"
"2013-04-08","Îý","21.0","¶Ö"
"2013-04-08","îÜ","0.0","¶Ö"
"2013-04-08","î÷","3.0","¹«½ï"
"2013-04-08","²»Ðâ¸Ö","295.0","¶Ö"
"2013-04-02","µç½âÄø","15.0","¶Ö"
"2013-04-02","Îý","10.0","¶Ö"
"2013-04-02","îÜ","1.75","¶Ö"
"2013-04-02","î÷","1.0","¹«½ï"
"2013-04-02","²»Ðâ¸Ö","5.0","¶Ö"
"2013-04-01","µç½âÄø","21.0","¶Ö"
"2013-04-01","Îý","10.0","¶Ö"
"2013-04-01","îÜ","0.0","¶Ö"
"2013-04-01","î÷","1.0","¹«½ï"
"2013-04-01","²»Ðâ¸Ö","5.0","¶Ö"
"2013-03-29","²»Ðâ¸Ö","5.0","¶Ö"
"2013-03-26","µç½âÄø","0.0","¶Ö"
"2013-03-26","Îý","1.0","¶Ö"
"2013-03-26","îÜ","0.0","¶Ö"
"2013-03-26","î÷","0.0","¹«½ï"
"2013-03-26","²»Ðâ¸Ö","15.0","¶Ö"
"2013-03-25","µç½âÄø","0.0","¶Ö"
"2013-03-25","Îý","0.0","¶Ö"
"2013-03-25","îÜ","0.5","¶Ö"
"2013-03-25","î÷","0.5","¹«½ï"
"2013-03-25","²»Ðâ¸Ö","25.0","¶Ö"
"2013-03-22","µç½âÄø","0.0","¶Ö"
"2013-03-22","Îý","0.0","¶Ö"
"2013-03-22","îÜ","0.5","¶Ö"
"2013-03-22","î÷","0.0","¹«½ï"
"2013-03-21","µç½âÄø","2271.0","¶Ö"
"2013-03-21","Îý","0.0","¶Ö"
"2013-03-21","îÜ","1.5","¶Ö"
"2013-03-21","î÷","0.0","¹«½ï"
"2013-03-20","µç½âÄø","0.0","¶Ö"
"2013-03-20","Îý","0.0","¶Ö"
"2013-03-20","îÜ","0.0","¶Ö"
"2013-03-20","î÷","1.0","¹«½ï"
"2013-03-20","²»Ðâ¸Ö","10.0","¶Ö"
"2013-03-19","µç½âÄø","0.0","¶Ö"
"2013-03-19","Îý","10.0","¶Ö"
"2013-03-19","îÜ","0.0","¶Ö"
"2013-03-19","î÷","0.0","¹«½ï"
"2013-03-18","µç½âÄø","30.0","¶Ö"
"2013-03-18","Îý","0.0","¶Ö"
"2013-03-18","îÜ","0.75","¶Ö"
"2013-03-18","î÷","0.0","¹«½ï"
"2013-03-18","²»Ðâ¸Ö","1220.0","¶Ö"
"2013-03-15","µç½âÄø","48.0","¶Ö"
"2013-03-15","Îý","0.0","¶Ö"
"2013-03-15","îÜ","0.0","¶Ö"
"2013-03-15","î÷","0.0","¹«½ï"
"2013-03-15","²»Ðâ¸Ö","45.0","¶Ö"
"2013-03-14","²»Ðâ¸Ö","60.0","¶Ö"
"2013-03-13","µç½âÄø","18.0","¶Ö"
"2013-03-13","Îý","10.0","¶Ö"
"2013-03-13","îÜ","0.0","¶Ö"
"2013-03-13","î÷","0.0","¹«½ï"
"2013-03-12","µç½âÄø","21.0","¶Ö"
"2013-03-12","Îý","0.0","¶Ö"
"2013-03-12","îÜ","29.25","¶Ö"
"2013-03-12","î÷","0.0","¹«½ï"
"2013-03-12","²»Ðâ¸Ö","10.0","¶Ö"
"2013-03-08","µç½âÄø","0.0","¶Ö"
"2013-03-08","Îý","1.0","¶Ö"
"2013-03-08","îÜ","0.0","¶Ö"
"2013-03-08","î÷","0.0","¹«½ï"
"2013-03-07","µç½âÄø","42.0","¶Ö"
"2013-03-07","Îý","60.0","¶Ö"
"2013-03-07","îÜ","0.0","¶Ö"
"2013-03-07","î÷","0.0","¹«½ï"
"2013-03-06","µç½âÄø","0.0","¶Ö"
"2013-03-06","Îý","2.0","¶Ö"
"2013-03-06","îÜ","0.75","¶Ö"
"2013-03-06","î÷","0.0","¹«½ï"
"2013-03-06","²»Ðâ¸Ö","15.0","¶Ö"
"2013-03-05","µç½âÄø","48.0","¶Ö"
"2013-03-05","Îý","22.0","¶Ö"
"2013-03-05","îÜ","0.0","¶Ö"
"2013-03-05","î÷","0.0","¹«½ï"
"2013-03-04","µç½âÄø","0.0","¶Ö"
"2013-03-04","Îý","20.0","¶Ö"
"2013-03-04","îÜ","0.0","¶Ö"
"2013-03-04","î÷","0.0","¹«½ï"
"2013-03-01","µç½âÄø","42.0","¶Ö"
"2013-03-01","Îý","70.0","¶Ö"
"2013-03-01","îÜ","0.0","¶Ö"
"2013-03-01","î÷","0.0","¹«½ï"
"2013-03-01","²»Ðâ¸Ö","10.0","¶Ö"
"2013-02-28","µç½âÄø","0.0","¶Ö"
"2013-02-28","Îý","34.0","¶Ö"
"2013-02-28","îÜ","0.0","¶Ö"
"2013-02-28","î÷","0.0","¹«½ï"
"2013-02-28","²»Ðâ¸Ö","15.0","¶Ö"
"2013-02-27","µç½âÄø","0.0","¶Ö"
"2013-02-27","Îý","19.0","¶Ö"
"2013-02-27","îÜ","0.75","¶Ö"
"2013-02-27","î÷","0.0","¹«½ï"
"2013-02-27","²»Ðâ¸Ö","10.0","¶Ö"
"2013-02-26","µç½âÄø","0.0","¶Ö"
"2013-02-26","Îý","24.0","¶Ö"
"2013-02-26","îÜ","0.0","¶Ö"
"2013-02-26","î÷","0.0","¹«½ï"
"2013-02-25","µç½âÄø","0.0","¶Ö"
"2013-02-25","Îý","2.0","¶Ö"
"2013-02-25","îÜ","0.0","¶Ö"
"2013-02-25","î÷","0.0","¹«½ï"
"2013-02-22","µç½âÄø","0.0","¶Ö"
"2013-02-22","Îý","2.0","¶Ö"
"2013-02-22","îÜ","0.0","¶Ö"
"2013-02-22","î÷","0.0","¹«½ï"
"2013-02-22","²»Ðâ¸Ö","15.0","¶Ö"
"2013-02-21","µç½âÄø","1092.0","¶Ö"
"2013-02-21","Îý","0.0","¶Ö"
"2013-02-21","îÜ","0.0","¶Ö"
"2013-02-21","î÷","6.9","¹«½ï"
"2013-02-21","²»Ðâ¸Ö","1410.0","¶Ö"
"2013-02-20","µç½âÄø","0.0","¶Ö"
"2013-02-20","Îý","36.0","¶Ö"
"2013-02-20","îÜ","0.0","¶Ö"
"2013-02-20","î÷","0.0","¹«½ï"
"2013-02-20","²»Ðâ¸Ö","310.0","¶Ö"
"2013-02-19","µç½âÄø","0.0","¶Ö"
"2013-02-19","Îý","0.0","¶Ö"
"2013-02-19","îÜ","0.0","¶Ö"
"2013-02-19","î÷","0.5","¹«½ï"
"2013-02-04","²»Ðâ¸Ö","295.0","¶Ö"
"2013-02-01","µç½âÄø","0.0","¶Ö"
"2013-02-01","Îý","0.0","¶Ö"
"2013-02-01","îÜ","0.5","¶Ö"
"2013-02-01","î÷","0.0","¹«½ï"
"2013-02-01","²»Ðâ¸Ö","145.0","¶Ö"
"2013-01-30","²»Ðâ¸Ö","125.0","¶Ö"
"2013-01-28","µç½âÄø","0.0","¶Ö"
"2013-01-28","Îý","0.0","¶Ö"
"2013-01-28","îÜ","0.0","¶Ö"
"2013-01-28","î÷","0.7","¹«½ï"
"2013-01-28","²»Ðâ¸Ö","605.0","¶Ö"
"2013-01-24","²»Ðâ¸Ö","10.0","¶Ö"
"2013-01-22","µç½âÄø","1167.0","¶Ö"
"2013-01-22","Îý","11.0","¶Ö"
"2013-01-22","îÜ","0.0","¶Ö"
"2013-01-22","î÷","0.0","¹«½ï"
"2013-01-21","µç½âÄø","15.0","¶Ö"
"2013-01-21","Îý","0.0","¶Ö"
"2013-01-21","îÜ","0.0","¶Ö"
"2013-01-21","î÷","0.0","¹«½ï"
"2013-01-18","µç½âÄø","0.0","¶Ö"
"2013-01-18","Îý","9.0","¶Ö"
"2013-01-18","îÜ","0.0","¶Ö"
"2013-01-18","î÷","0.0","¹«½ï"
"2013-01-18","²»Ðâ¸Ö","265.0","¶Ö"
"2013-01-17","µç½âÄø","21.0","¶Ö"
"2013-01-17","Îý","3.0","¶Ö"
"2013-01-17","îÜ","0.0","¶Ö"
"2013-01-17","î÷","1.4","¹«½ï"
"2013-01-16","µç½âÄø","0.0","¶Ö"
"2013-01-16","Îý","12.0","¶Ö"
"2013-01-16","îÜ","0.0","¶Ö"
"2013-01-16","î÷","0.0","¹«½ï"
"2013-01-16","²»Ðâ¸Ö","1725.0","¶Ö"
